SMILES,molar_mass,log_p_sat,c,volatility
CCCCCCC(CC(=O)OO)O,190.2368,-3.779891911959945,0.012738949656439656,IVOC
CCC(=O)C=C(C)C(=O)O,142.1525,-3.521433504406157,0.01726044541710008,IVOC
CC(=O)C(C=O)O,102.0886,-0.8068754016455384,6.424404057882334,VOC
CCC1=C(C2(C(C(C)(C1(O)OO)OO2)ON(=O)=O)N(=O)=O)N(=O)=O,353.1965,-4.958607314841775,0.0015672564928222122,IVOC
CC(C(=O)CON(=O)=O)(C(=O)OON(=O)=O)ON(=O)=O,299.1061,-0.5883802940367698,31.129774691495896,VOC
CC(C)(OC=O)OO,120.1039,-0.563837352959244,13.226677311894905,VOC
CS(=O)(=O)C=O,108.1164,-2.305394801066431,0.215887638881624,IVOC
Cc1ccc(c(C)c1C)OO,152.1904,-3.216096420727265,0.037326892760439274,IVOC
CC(=O)CCC1C(CC1(C)C)C(=O)CCO,226.312,-5.58838029403677,0.0002355365393745503,SVOC
Cc1cc(C)cc(c1)C(=O)OO,166.1739,-2.503070351926785,0.21048611967804393,IVOC
C(C(=O)OON(=O)=O)Cl,155.494,0.1931245983544616,97.85189380365247,VOC
C=C(C)C(CCC(=O)C)CON(=O)=O,201.2197,-3.2533658010624213,0.04529348079102387,IVOC
C(=O)C(Cl)Cl,112.9427,0.8162412999917831,298.4217459922209,VOC
C(C(C(C=O)(CO)ON(=O)=O)ON(=O)=O)O,240.125,-4.739928612014925,0.0017629490741037646,IVOC
CC1(C)C2CCC(=O)C1C2O,154.2063,-4.335358024443875,0.00287392277278562,IVOC
C1CCC(CC1)OO,116.1583,-1.9706162223147905,0.5013777145714624,IVOC
C1C(O1)OO,76.0514,-1.1662156253435212,2.09229341943354,IVOC
CCCCCCCCC(=O)CC,170.2918,-2.485452247339714,0.22463244798542528,IVOC
CC(C)C(CON(=O)=O)OO,165.1445,-1.4814860601221125,2.198411846200721,IVOC
C=C(C)C(CO)CON(=O)=O,161.1558,-2.202732459169284,0.40760967372665274,IVOC
CC(Cl)Cl,98.9592,1.0086001717619175,407.18085386921905,VOC
CCC(=O)C=CC(C=O)OO,158.1519,-4.436518914605589,0.0023349979329956795,IVOC
CC1(C)CC2C1CCC1(C)OC(CCC2(CO)O)OO1,286.3639,-8.627087997029893,2.726222342469786e-07,LVOC
CC(C)(C)OC(=O)COO,148.1571,-2.057495893831919,0.5235492913050172,IVOC
CCCCCCC(=O)C(CC(=O)CC)OO,230.3007,-5.709965388637482,0.00018115939874936365,SVOC
CCCCOC(=O)C=O,130.1418,-0.9208187539523752,6.299833282222206,VOC
CCC(=O)CCON(=O)=O,147.1293,-1.586700235918748,1.537198436505953,IVOC
CC(=O)CC(C)(C(=O)C)OO,160.1678,-2.812479279163537,0.09950088245140286,IVOC
c1ccc(cc1)C(=O)CO,136.1479,-2.460923901207224,0.19002819669054072,IVOC
C1C(C(C(=O)O1)OO)O,134.0874,-5.306273051076353,0.0002672058241035556,SVOC
CC(C(OC)ON(=O)=O)O,151.118,-1.288192770958809,3.1394561935556102,VOC
C(C(=O)Cl)O,94.497,-0.8794260687941502,5.031795166788588,VOC
CC1(C)CC(C1CC=O)C(=O)C(CC=O)OO,242.2683,-6.202040356262804,6.137439680719561e-05,SVOC
C(CON(=O)=O)O,107.0654,-1.0486624812040823,3.861158804237785,VOC
CC1(C)CC2C1CCC(C)(C(CCC2=O)O)OO,256.338,-8.76447155309245,1.7785760492945902e-07,LVOC
CC(CO)(C(CCO)C=O)ON(=O)=O,207.1812,-5.52432881167557,0.00024989210406393275,SVOC
CC(=O)CC(=O)C(=O)C(C)(C)CO,186.2051,-3.640164517660112,0.01720117266721048,IVOC
CCCC(C(=O)CC(=O)CC)O,172.2215,-2.9244530386074694,0.08267331081436655,IVOC
CCC(C)CO,88.1482,-0.4685210829577448,12.089918317527056,VOC
CC(C)C(C=O)ON(=O)=O,147.1293,-0.6161846340195687,14.36301241831817,VOC
CC(=O)C(CCC(=O)OON(=O)=O)CC=O,233.1754,-3.9788107009300617,0.009876499151894643,IVOC
C(=CC1C(C=O)O1)C=O,126.11,-3.438898616350944,0.018517481123183806,IVOC
Cc1cc(C)cc(c1)C(=O)COO,180.2005,-4.61261017366127,0.0017736863316207936,IVOC
CCC1=CC(=O)OC1=O,126.11,-2.167491087293764,0.3459309660374996,IVOC
CC1(C)CC(C1CC=O)C(=O)CCOO,214.2582,-5.380906669373257,0.0003595520621668017,IVOC
CC(CC(=O)CO)O,118.1311,-2.7931741239681505,0.07672221371017911,IVOC
CC(C(C)O)C(=O)O,118.1311,-3.696803942579511,0.009578363326550321,IVOC
CCC(=O)C(C(=O)OON(=O)=O)O,193.1116,-1.565431095965801,2.1188892979477365,IVOC
CCC(=O)C(C)COO,132.1577,-2.8297382846050425,0.07890148706408884,IVOC
C(C(=O)O)(Cl)Cl,128.9421,-1.400116927926312,2.0701833548594086,IVOC
COC(=O)CC=O,102.0886,-0.9913998282380824,4.200571883999988,VOC
CC(=O)C(=O)CC(CO)C(C)(C)ON(=O)=O,233.2185,-5.041914151478915,0.0008542398899018769,IVOC
CCCCCC(=O)C(=O)C(C(=O)CC)OO,230.2576,-4.195179321278838,0.005926054669300588,IVOC
CCc1cc(C)cc(c1)C(=O)C=O,176.2118,-2.882728704344236,0.09311878150678529,IVOC
CC(=O)CCC1C(CC1(C)C)C(=O)OON(=O)=O,259.2558,-4.317854923626168,0.005030423614172124,IVOC
CCC1(C(C(=O)OC1=O)O)O,160.1247,-5.224753740259764,0.00038497771466843814,IVOC
C(C(=O)C(=O)CON(=O)=O)O,163.0856,-2.0190880622231564,0.6295910632541694,IVOC
C=C(CCC=O)C(=O)OO,144.1253,-2.0629838925351858,0.5029065974664912,IVOC
CCCC(=O)C=CC(=O)O,142.1525,-3.853871964321762,0.008028114147488418,IVOC
CC(=O)C(CCO)O,118.1311,-2.65169513695184,0.10626741402093125,IVOC
CC(=O)C=CC1C(C)(C(=O)OON(=O)=O)O1,231.1596,-4.07727454200674,0.007804918878912524,IVOC
CCC(=O)C=CC(=O)C=O,140.1366,-1.9208187539523751,0.6783656110008166,IVOC
CCCCCCOO,118.1742,-1.5590909179347825,1.3157178124153512,IVOC
COC(OC=O)OO,122.0767,-1.6777807052660807,1.0341489059447062,IVOC
CCC(=O)C(=O)C(C1(C)C(C=O)O1)O,200.1886,-4.384049948343599,0.003335188581900705,IVOC
c1ccc(c(c1)O)OO,126.11,-2.2932822176632413,0.25893950251924613,IVOC
CCCC(=O)C=CC(C=O)O,156.1791,-3.603800652904264,0.01568748285522086,IVOC
Cc1ccc(c(c1)N(=O)=O)O,153.1354,-1.818156412055228,0.9389666913331858,IVOC
C(C(=O)OO)ON(=O)=O,137.0483,0.5037906830571811,176.3580698606057,VOC
CC(=O)CC(OC(=O)C)OO,162.1406,-3.899629454882437,0.008241254429349002,IVOC
CC1(COC(=O)C1(C)OO)ON(=O)=O,207.1382,-4.414539270491499,0.003217006428476135,IVOC
CC(=O)CCC(=O)C(C)(CO)OO,190.1938,-5.019088062223156,0.0007342421204959288,IVOC
C=C(C)C(CC=O)CON(=O)=O,173.1665,-2.23284413391782,0.4086492879552468,IVOC
C(C(=O)Cl)(Cl)O,128.9421,0.2576785748691845,94.14652945466149,VOC
CC(C)C(C=O)O,102.1317,-0.1992829217176149,26.038061019372602,VOC
C(C(Cl)Cl)Cl,133.4042,0.0606978403536116,61.88684522193369,VOC
CC=CCC,70.1329,1.887054378050957,2181.2587009493077,VOC
CC(=O)C(=O)C(C)(C)OO,146.1412,-1.826813731587726,0.8783951694351849,IVOC
CCC1(C(C(=O)C)O1)C(=O)OON(=O)=O,219.1489,-2.5917600346881504,0.22631339604152992,IVOC
COCOCON(=O)=O,137.0914,-0.2510371387438385,31.024448783508422,VOC
CCCCCCC(C(CC(=O)CC)ON(=O)=O)O,261.3147,-5.05700040663396,0.0009244734344628063,IVOC
CCCCC(C(=O)CC(=O)CC)O,186.2481,-3.415668775632469,0.028850548657065458,IVOC
CC(=C(C)C(=O)OON(=O)=O)C(=O)C,203.1495,-2.010995384301463,0.799008454516939,IVOC
c1ccc(cc1)C(=O)C(=O)COO,180.1574,-4.3585258894959,0.0031831508275119613,IVOC
CC(=O)OC(COO)O,136.1033,-3.863279432843593,0.0075217730189274055,IVOC
CC(=O)C=CC1C(C)(C(=O)OO)O1,186.162,-4.978810700930062,0.0007885175001801265,IVOC
CCCC(C(=O)OON(=O)=O)O,179.1281,-0.7544873321858502,12.71766522134421,VOC
CCCCCCCCCC(=O)CC,184.3184,-3.026872146400301,0.0698920126223339,IVOC
CC1=C(C)C(C2C(C1(C)OO2)ON(=O)=O)(O)OO,263.2014,-5.273272790973428,0.0005659087451995356,IVOC
CC(=O)C(=O)CC(CC=O)C(C)(C)ON(=O)=O,245.2292,-4.497572880015567,0.003145794165457776,IVOC
CC(C)CC(C)O,102.1748,-0.8239087409443188,6.182527497356707,VOC
CC1(C)C2CCC(CO)(C1C2)O,170.2487,-4.086186147616283,0.005631559253972414,IVOC
CCCC(CC)OO,118.1742,-1.2806687130162733,2.497957006179871,IVOC
CCOC(C)(C)OO,120.147,-1.5346171485515816,1.415229210579488,IVOC
CC(C)(C=O)C(C=O)O,130.1418,-1.7328282715969865,0.971224297675923,IVOC
CC(C)(C)CC(=O)OO,132.1577,-0.3334820194451191,24.73668243090352,VOC
CC(C)(C=O)OC,102.1317,0.3263358609287514,87.34286291308528,VOC
COC(O)OC=O,106.0773,-1.055024091587952,3.7698959758375454,VOC
C(=CCl)Cl,96.9433,1.6180480967120927,1622.919196271603,VOC
CCC(=CC(=O)C=O)C(=O)C=O,168.1467,-1.8416375079047504,0.9767464506768765,IVOC
CC(=O)OC(C)(C)CO,132.1577,-1.2732727909734278,2.8415197706188735,IVOC
CC(CC(=O)C(C)O)O,132.1577,-2.847711655616944,0.07570277812905808,IVOC
CCCCC(CCC(CC)O)OO,190.2799,-5.030584087646019,0.000715384997341858,IVOC
CC(C)(C=O)C(C=O)C(=O)OO,174.1513,-3.076755981369724,0.058871044419070595,IVOC
CCCC(=O)OCC(=O)OON(=O)=O,207.1382,-1.714442690992226,1.6126811446646596,IVOC
CC(C)C12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)O,308.199,-6.640164517660112,2.8470671398697503e-05,SVOC
CCCCCCCCCC(CC)O,186.3342,-3.795880017344075,0.012026619116238339,IVOC
CSCO,78.1334,-0.6903698325741012,6.429806329821834,VOC
CC(CCON(=O)=O)CO,149.1451,-2.3767507096021,0.25269071328437553,IVOC
C(=C(Cl)Cl)Cl,131.3883,1.0043213737826426,535.3145755161819,VOC
CCC(=O)OC(=O)C,116.1152,-1.031517051446065,4.35615199103757,VOC
COC(=O)CO,90.0779,-0.442492798094342,13.117662594504539,VOC
C1CC(CC(=O)C1)O,114.1424,-3.747146969020106,0.008241970052887003,IVOC
CCc1cc(C)cc(c1)C(C)O,164.2441,-3.690369832574101,0.013516085999276768,IVOC
CCCCCCC(=O)CC,142.2386,-1.469800301796918,1.9451279237632744,IVOC
CCC(=CC(=O)C(=O)C)C(=O)C=O,182.1733,-2.4710832997223453,0.2483890388814488,IVOC
CC(=CC(=O)OO)C(=O)C,144.1253,-1.7258421507363202,1.093022431487865,IVOC
CC(CC(C)O)COO,134.1736,-2.896196279044043,0.06873877601277818,IVOC
CCC(C)(CC=O)O,116.1583,-1.1325325121409484,3.453414725599701,VOC
CC1(C)CC(C1CCO)(C(=O)CCC=O)OO,244.2842,-5.943095148663527,0.00011233917517715102,SVOC
CC(=O)C(CO)C(=O)OON(=O)=O,193.1116,-2.106793246940152,0.6091806731599739,IVOC
C(C=O)C(=O)OO,104.0615,-1.2097148359667584,2.590038662811417,IVOC
CC(C)(CC=O)C(CC=O)O,158.195,-3.0609802235513337,0.055455360202263486,IVOC
CC(CC(=O)C=O)O,116.1152,-1.4723700991286617,1.5785195924512474,IVOC
CC(CCO)C(=O)OO,134.1305,-2.659555885159881,0.11849571876303543,IVOC
CCCCCC(CCC(CC)O)ON(=O)=O,233.3046,-4.632644078973981,0.002192856558297056,IVOC
CC(C)(CC(=O)C(=O)CCO)C(CC=O)OO,246.257,-5.950781977329818,0.00011125962923581683,SVOC
C=C(CCO)C1CC(C)(C)C1CCC(=O)C,224.3392,-4.590066876668706,0.002325783533662548,IVOC
C=C(C)C(CCC(=O)OO)CC=O,186.2051,-3.530177984021837,0.022158715881341016,IVOC
C=CC=C,54.0904,2.2600713879850747,3971.2075209954055,VOC
C(C(Br)O)Br,203.8606,-2.141462802430361,0.5937470938184062,IVOC
CC(=O)C(=O)CC(=O)COO,160.1247,-2.882728704344236,0.0846175849355125,IVOC
CCC(=O)C=C(C)C1C(C)(C(=O)O)O1,198.2158,-6.565431095965801,2.174894399425768e-05,SVOC
CCC(=C(C)C(=O)OO)C(=O)C(C=O)O,216.188,-3.910094888560602,0.010726738577132647,IVOC
C(=O)COC(=O)C(=O)O,132.0716,-4.412289034981089,0.002061823121199485,IVOC
CC(CO)C(C)CON(=O)=O,163.1717,-2.421360790031928,0.2494681172874501,IVOC
CC1(C)CC(C1CCC(=O)OC)C(=O)C(CC=O)O,270.3215,-6.91721462968355,1.3194622218138715e-05,SVOC
CC(C(C=O)OO)O,120.1039,-2.65169513695184,0.10804208939752973,IVOC
CC(CON(=O)=O)C(C)O,149.1451,-1.853871964321762,0.8423023776145859,IVOC
CC(C(=O)Cl)(Cl)OO,158.9681,-0.6252516539898961,15.19810115737961,VOC
CC(=O)CC(=O)C=O,114.0993,-1.4801720062242814,1.5234983039118535,IVOC
Cc1cc(C)c(c(c1)N(=O)=O)O,167.162,-2.1487416512809245,0.47876997698997603,IVOC
CC1(C)CC(C1CCC(=O)O)C(=O)CCC(=O)OO,272.2943,-9.120330794367948,8.326045064077149e-08,LVOC
CC(=C(C)C(=O)OON(=O)=O)C(=O)C(C=O)O,247.159,-3.212539525481585,0.06111782705127953,IVOC
CCCCC=O,86.1323,1.0253058652647702,368.3010109147667,VOC
CCCCC(=O)C,100.1589,0.2278867046136735,68.28216019148564,VOC
CC(C=O)(C(CON(=O)=O)O)O,179.1281,-3.292429823902064,0.036852325357304205,IVOC
c1ccc(cc1)COO,124.1372,-2.6458915608525992,0.11317262407334641,IVOC
CC(C)(CC(=O)C(=O)CCO)C(CC=O)ON(=O)=O,275.2552,-5.603800652904264,0.0002764813749605673,SVOC
C=C(C)C(CCO)O,116.1583,-3.129596094720973,0.034768435907665894,IVOC
CC1(C=CC=O)C(C)(C(=O)O)O1,170.1626,-5.605548319173784,0.0001702341924319134,SVOC
CC(CC(=O)OC=O)OO,148.114,-3.2984320149440727,0.030053502788357205,IVOC
CC(C)(C=O)C(=O)C=O,128.1259,-0.9871627752948278,5.323596796012214,VOC
CCC1(C=O)C(C)(C(C(=O)C=O)O)O1,200.1886,-3.686132779630847,0.016635565323766217,IVOC
CC(CO)(C(C=O)O)OO,150.1299,-3.812479279163537,0.009326504785818913,IVOC
C(=CC(=O)OO)CON(=O)=O,163.0856,-1.5406075122407692,1.894694108852672,IVOC
CC12C=CC(C(C)(C1(C)O)OO2)ON(=O)=O,231.2026,-3.761953896871205,0.016135031516521535,IVOC
CC(CO)(C(=O)C=O)ON(=O)=O,177.1122,-1.6840296545430822,1.4789375113354077,IVOC
CC(=O)C(CO)CON(=O)=O,163.1287,-2.853871964321762,0.09212752672878731,IVOC
CC(C)(O)OC=O,104.1045,-0.1420647352805709,30.27859846099168,VOC
CC(=O)CCC(=O)C(C)(C)CC(=O)OON(=O)=O,261.2286,-4.519993057042849,0.0031824285882885092,IVOC
CC(=O)CCC(CC=O)(C(=O)C)OO,202.2045,-5.031050319018657,0.0007594015840349774,IVOC
CC=O,44.0526,2.03342375548695,1919.226813242017,VOC
CCC(=O)C(C(C)(C1C(C)(C=O)O1)ON(=O)=O)O,261.2286,-4.555955204081924,0.0029295203561066382,IVOC
CC(=O)C(CC=O)C=O,128.1259,-2.2716462179787715,0.27651692095791597,IVOC
CC(=O)C=CC(C)(C(=O)C)OO,172.1785,-4.752026733638194,0.0012293716323695128,IVOC
CC1(C)C2C(=O)CC(=O)C1C2ON(=O)=O,213.1873,-4.354577730650908,0.003801146428780598,IVOC
CC(=O)C1CC(CC=O)C1(C)C,168.2328,-3.4341521813264824,0.024974079688291736,IVOC
CC1(C)CC(C1CCC(=O)O)(C(=O)CCO)OON(=O)=O,305.2812,-8.66354026615147,2.67233435715691e-07,LVOC
CC(C)(C(CC(=O)C(=O)CO)CO)OO,220.2197,-7.011887159731648,8.6437064275502e-06,SVOC
CCOC(=O)COO,120.1039,-1.537602002101044,1.4050316558423162,IVOC
CCC(=O)CCC(=O)OON(=O)=O,191.1388,-2.399027104313252,0.3076470478943233,IVOC
CCCC(C)C(=O)OON(=O)=O,177.1552,-0.4236586497942071,26.941778176745284,VOC
CCC(CCC(=O)OON(=O)=O)O,193.1546,-2.472370099128661,0.2625826080238282,IVOC
CCC(=O)C(C)C(=O)OON(=O)=O,191.1388,-1.2276782932770802,4.564587778281692,VOC
CC(C(=O)C(=O)C)C(=O)OON(=O)=O,205.1223,-1.7212463990471711,1.5721626690305877,IVOC
CC(CC(C)O)C(=O)OON(=O)=O,193.1546,-2.5346171485515816,0.22751964849542372,IVOC
C=C(C)C(CC(=O)O)CO,144.1684,-4.982966660701219,0.0006048315247594763,IVOC
CC1(C)CC(C1CCC(=O)O)(C(=O)CCO)O,244.2842,-8.642065152999546,2.2467835035430204e-07,LVOC
CC(C)(CCC(=O)OON(=O)=O)O,193.1546,-2.388276691992658,0.318683343269275,IVOC
CC(C)(C(=O)CC(=O)OON(=O)=O)O,207.1382,-2.064996848546345,0.7194396194592081,IVOC
CC(CON(=O)=O)O,121.092,-1.0,4.884796249237701,VOC
CCC(C)O,74.1216,-0.0329202658555028,27.717593480144846,VOC
CCC(=CC(=O)C(C(=O)C)O)C(=O)OO,216.188,-4.011441043121384,0.008494181604981462,IVOC
CCCC(C)C=O,100.1589,0.380211241711606,96.96874820092636,VOC
CC(=O)C(=O)C(C)(C(=O)OO)O,176.1241,-2.2533658010624213,0.3964459513748588,IVOC
C=CC(=O)C,70.0898,0.6821450763738317,135.99749167910653,VOC
CCC1C(C(C)(C(=O)O1)OO)ON(=O)=O,221.1647,-4.267606240177032,0.00481770908394313,IVOC
CC(CCOC(=O)C)ON(=O)=O,177.1552,-2.197910742118267,0.4530792404259023,IVOC
CC(CC(C)O)C(=O)OO,148.1571,-3.0291883891274822,0.055881117279702144,IVOC
CCC(CC(=O)C)OO,132.1577,-2.560667306169737,0.1466074928555705,IVOC
CCCC(=O)C(=O)C(C=O)O,158.1519,-2.723538195826756,0.12057776211371116,IVOC
Cc1ccc(C)c(c1N(=O)=O)OO,183.1614,-2.9546770212133424,0.08201398877670615,IVOC
CC(C)C(=CC(=O)OO)C(=O)C(C=O)O,216.188,-3.5850266520291822,0.02267440674841045,IVOC
CCC(CCO)O,104.1476,-2.9244530386074694,0.049995075558918724,IVOC
CC(C)(CC(=O)OO)O,134.1305,-1.75448733218585,0.9522943608353522,IVOC
CC(C)OC(C)C(=O)OON(=O)=O,193.1546,-0.9507819773298184,8.726781038180633,VOC
CCCCC(CC(=O)CC)OO,174.2374,-4.1487416512809245,0.004990346848493871,IVOC
C=C(CCC=O)C1(CC(C)(C)C1CCO)O,226.312,-5.274905478918531,0.00048476706359645817,IVOC
CCC(C)CCON(=O)=O,147.1723,-0.3419886033428876,27.012729830163586,VOC
CCCCOCC(=O)OO,148.1571,-1.7328282715969865,1.1056691654272612,IVOC
CCCC(O)OCC(C)O,148.2001,-4.198596289982645,0.003784279524876461,IVOC
CC(C(=O)CON(=O)=O)(C(=O)OO)ON(=O)=O,254.1085,-1.6575773191777938,2.2551367100541073,IVOC
C=C(CCC=O)C1CC(C)(C)C1CC(=O)C(=O)C,250.3334,-5.347753658996677,0.0004534152680335081,IVOC
CC(=O)C1C(C)(C(=O)OO)O1,160.1247,-2.958607314841775,0.07105293391531588,IVOC
CC(=O)CC(OC(=O)C)ON(=O)=O,191.1388,-3.0690509688324767,0.06577015835936292,IVOC
CC(CO)(C(C=O)CO)OO,164.1565,-5.351639989019068,0.0002946789380736591,SVOC
CC(=O)C(CCO)C(=O)OO,162.1406,-4.033389013318065,0.006056667937759668,IVOC
CC(=O)C1CCC(C)(C(C1)O)O,172.2215,-5.528708288941061,0.00020564117647943293,SVOC
CCC1(C=O)C(C)(C(=O)O)O1,158.1519,-3.661543506395395,0.013907911185602678,IVOC
CCC1=CC2(CC)C(C(C)(C1O)OO2)O,214.2582,-6.815308569182402,1.3223909978730906e-05,SVOC
CCCCC(=O)CCC(=O)CC,170.2487,-2.75448733218585,0.12087249130477379,IVOC
CCCCCCC(=O)CCC(=O)CC,198.3019,-3.795880017344075,0.012799053643004791,IVOC
CC(CCC(C)(C)O)ON(=O)=O,177.1983,-2.853871964321762,0.10007338450895317,IVOC
CCCCCCCC(COO)O,176.2533,-5.042871802323187,0.0006441640088797975,IVOC
CC(C)(C1CC=C(CC1)CO)ON(=O)=O,215.2463,-4.756961951313706,0.0015195141364243816,IVOC
CC(C)OC(C)OO,120.147,-1.6946486305533763,0.9790284264967686,IVOC
CC(C(=O)OO)OC(=O)C,148.114,-1.98296666070122,0.6213845506936677,IVOC
C(=O)C(=O)O,74.0355,-0.4145392704914993,11.49824993339928,VOC
CCCc1ccccc1,120.1916,-0.6903698325741012,9.89088802575357,VOC
CC1=CC(C2(C)C(C1OO2)ON(=O)=O)(O)O,233.1754,-5.607303046740334,0.00023233288481123583,SVOC
C(C(C(C=O)(CO)OO)O)O,166.1293,-5.987162775294828,6.902627877765161e-05,SVOC
C\C1=CCCC(=C)C2CC(C)(C)C2CC1,204.3511,-3.216096420727265,0.050120057475227096,IVOC
CC(=O)OCO,90.0779,-0.3726341434072674,15.40689457083081,VOC
C(=O)(C(Cl)(Cl)OO)Cl,179.3865,-0.438898616350944,26.34038638889868,VOC
CC(C=O)(C=O)ON(=O)=O,147.0862,-0.4078232426041331,23.199556714496325,VOC
CC(C(=O)C)C(=O)C(=O)C,142.1525,-1.75448733218585,1.0092486356842583,IVOC
CC(=O)CC(C(=O)C(C)(C)CO)OO,204.2203,-5.627087997029894,0.000194420436600382,SVOC
CCC(=O)CC(C)O,116.1583,-1.3767507096020994,1.9680246740188254,IVOC
C(=CC1C(C(=O)OO)O1)C=O,158.1088,-4.083019952679618,0.0052682586766481425,IVOC
C1C(=O)CC(=O)CC1=O,126.11,-5.159266765388193,0.00035254435215292243,IVOC
CCC(CCC(C)ON(=O)=O)O,177.1983,-2.815308569182401,0.10936591307049881,IVOC
CC1(C=O)C(C)(C(C(C=O)ON(=O)=O)O)O1,233.1754,-4.809668301829708,0.001457959398613019,IVOC
C(C(O)O)OC=O,106.0773,-3.5654310959658013,0.011639179403266883,IVOC
CC1=C(C(C2(C)C(C1(N(=O)=O)OO2)ON(=O)=O)(O)OO)N(=O)=O,339.17,-5.028260409112222,0.0012819999952029463,IVOC
CC(=CC(=O)C(C(=O)C)O)C(=O)OON(=O)=O,247.159,-3.3535962737769305,0.044168348097417334,IVOC
COCOCO,92.0938,-1.1890957193312996,2.403619259614808,IVOC
CC(=O)C(=O)C(C(=O)C)OO,160.1247,-2.239577516576788,0.3720589994111085,IVOC
CC(=O)CCC(CC=O)C(=O)C,170.2057,-4.003926345514724,0.006804226402026956,IVOC
CCC12C(C(C(=C(C1(O)OO)O)C)(N(=O)=O)OO2)ON(=O)=O,324.1984,-5.661543506395395,0.00028510075147465767,SVOC
Cc1ccc(C)c(c1N(=O)=O)O,167.162,-1.889410289700751,0.8698778455169984,IVOC
CC12C=C(C(C(C1O)OO2)(O)OO)N(=O)=O,235.1483,-6.747146969020107,1.6979538248602492e-05,SVOC
CCCC(O)OC(=O)C,132.1577,-1.354577730650908,2.3563822488058968,IVOC
CCC(OC(=O)C(=O)C)OO,162.1406,-3.1580151954098863,0.04545771292379012,IVOC
c1ccc(cc1)C(=O)OON(=O)=O,183.1183,-1.5257837359237447,2.2012988829321647,IVOC
CC(C)(CC=O)C(CC=O)OO,174.1944,-4.221848749616356,0.004216153759578892,IVOC
Cc1cccc(c1OO)O,140.1366,-2.896196279044043,0.07179369383091973,IVOC
CCc1c(C)ccc(c1O)N(=O)=O,181.1885,-2.55129368009492,0.20538463512255672,IVOC
C1=CC(C2C(C1OO2)O)OO,160.1247,-5.806875401645538,0.00010076597900717536,SVOC
C(=O)C(=O)C(=O)CON(=O)=O,161.0697,-1.0190880622231564,6.218086923740053,VOC
CCC1=CC(=O)C(C(C)(C1=O)OO)O,200.1886,-5.6439741428068775,0.00018331423924732693,SVOC
CC(=O)CC=O,86.0892,-0.6143937264016879,8.438902066705433,VOC
C(C(Cl)(Cl)OO)Cl,165.403,-0.8961962790440432,8.473797951938048,VOC
CC(CON(=O)=O)(C(C=O)O)OO,195.1275,-3.9913998282380825,0.008028781766967197,IVOC
CCC(C(=O)C)O,102.1317,-0.632644078973981,9.599475027711733,VOC
CCCCCC,86.1754,1.3424226808222062,764.7808241109475,VOC
C=CC(=C)C,68.117,1.826722520168992,1843.7797208680731,VOC
CC(CO)(C(CC=O)CO)OO,178.1831,-6.201349354554731,4.52114209983068e-05,SVOC
CC(CO)(C(C(=O)O)OO)ON(=O)=O,211.1269,-5.480172006224281,0.00028190486187046516,SVOC
CC(C)(CC=O)C(=O)CCC(=O)OC,200.2316,-4.104025267640935,0.006356797125611321,IVOC
CC(C(=O)C(=O)OC(=O)C)OO,176.1241,-3.312471038785365,0.0346002111683793,IVOC
CC(C=O)(C(=O)OON(=O)=O)ON(=O)=O,224.0826,-0.0092173081968621,88.49563053508442,VOC
CC(CCO)C(=O)C,116.1583,-1.9746941347352296,0.4966919415380846,IVOC
CC(C)C1=CC(=O)C(C(C1=O)O)OO,200.1886,-6.109020403010312,6.282752340723348e-05,SVOC
C(Cl)OO,82.4863,0.1105897102992489,42.924232139283305,VOC
CC(=O)COC(=O)C,116.1152,-1.6003262785189618,1.1756926341402476,IVOC
CCCCCCCC(CC)O,158.2811,-2.7931741239681505,0.10279830104419777,IVOC
C=C(CCC=O)C(=O)C=O,140.1366,-2.140861702705469,0.40871528062799206,IVOC
C(C(=O)C=O)C(=O)COO,146.0981,-2.408935392973501,0.2298477074053564,IVOC
CC12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)O,251.1477,-6.575118363368933,2.6948949660473323e-05,SVOC
C=C(C)C(CC=O)CCON(=O)=O,187.1931,-2.847711655616944,0.10722824108311947,IVOC
CC1(C)CC(C1CC=O)C(=O)CCC(=O)OO,242.2683,-5.675717544702307,0.00020621015487767987,SVOC
CC(=O)C(C(C)(C1C(C)(C=O)O1)O)O,202.2045,-4.607303046740334,0.0020147388964193275,IVOC
CC1=CC(C2(C(C1(C)OO2)O)N(=O)=O)(O)OO,249.1748,-5.517126416391246,0.0003055685850817103,IVOC
CCC(C(C)C)OO,118.1742,-1.1499667423102309,3.375102214456773,VOC
CC12C=CC(C(C1O)OO2)(O)O,174.1513,-8.1331221856625,5.17053564348879e-07,SVOC
CC(C)(C)OCON(=O)=O,149.1451,-0.3925449767853314,24.3666044952791,VOC
Cc1ccccc1O,108.1378,-1.586700235918748,1.129817494456872,IVOC
CC(=CC(=O)C)C(C(=O)C)OO,172.1785,-4.924453038607469,0.0008265266906891085,IVOC
Cc1cccc(C)c1,106.165,-0.1938200260161128,27.408946258399,VOC
Cc1ccc(cc1C)COO,152.1904,-3.261219441515631,0.033643317816974855,IVOC
CCC(CC(=O)C)O,116.1583,-1.3809066693732572,1.9492815818853129,IVOC
Cc1ccccc1C(=O)CO,150.1745,-2.7569619513137056,0.1060144939450589,IVOC
