compound,SMILES
610,C(=O)(N(=O)(=O))C(=O)OC(OO)(C)CC(=O)(O)
614,C(=O)(N(=O)(=O))C(=O)OC(OO)=C
616,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(O)
617,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(OO)
620,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(=O)C(ON(=O)(=O))
624,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C(=O)(O))C(ON(=O)(=O))
628,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(O)
629,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(OO)
632,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)
633,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(O)
634,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(OO)
636,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(ON(=O)(=O))
642,C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(OO)C(=O)(O)
646,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(=O)(O))C(OO)
650,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))=CC(=O)(OO)
651,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))C(=O)(OON(=O)(=O))
652,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))C(=O)C(=O)(O)
654,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(ON(=O)(=O)))C(=O)C(=O)(O)
658,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(O)
659,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(OO)
664,C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)C(=O)(OON(=O)(=O))
672,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C(O))C(=O)C(=O)(O)
682,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)(OO)
685,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(O)
687,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(OON(=O)(=O))
688,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(O)C(=O)
693,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(OO)C(=O)(O)
695,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)
696,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(O)
697,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(OO)
699,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)C(=O)(O)
705,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)(C)C(=O)
706,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)C(=O)
708,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(ON(=O)(=O))(C)C(=O)
711,C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(OO)(C)C(=O)
723,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C(O))C(OO)C(=O)(O)
730,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(=O)(O)
732,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))
737,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(O)(N(=O)(=O))C(=O)(O)
738,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(O)C(=O)
740,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(O)C(=O)(OO)
743,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(ON(=O)(=O))C(=O)(OO)
749,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(O)
750,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(OO)
754,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)(C(O))C(=O)(O)
760,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)C(=O)(O)
770,C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(OO)C(=O)(OO)
773,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C(O))C(O)C(=O)(O)
776,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)
777,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(O)
778,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(OO)
784,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)(C)C(=O)(OO)
786,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(O)
787,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(OO)
789,C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(ON(=O)(=O))C(=O)(OO)
794,C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(O)
796,C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(OON(=O)(=O))
798,C(=O)(N(=O)(=O))C(=O)OC(OO)C=CC(=O)(O)
815,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(=O)C(O)C(=O)
819,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)(C)C(=O)(O)
820,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)(C)C(=O)(OO)
822,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)C(=O)
826,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))(C)C(=O)(OO)
827,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))C(=O)(OO)
831,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O)
832,C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O)(O)
841,C(=O)(N(=O)(=O))C(=O)OOC(C(=O)(O))C(ON(=O)(=O))C(=O)C
849,C(=O)(N(=O)(=O))C(=O)OOC(C(=O)C)C(O)C(=O)
854,C(=O)(N(=O)(=O))C(=O)OOC(OO)C(=O)
855,C(=O)(N(=O)(=O))C(C(=O)(O))OOC(=O)
865,C(=O)(N(=O)(=O))C(C)(C(=O))OOC(=O)
867,C(=O)(N(=O)(=O))C(O)(C(=O)(N(=O)(=O)))OOC(=O)C(=O)C(=O)
872,C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(O)C(=O)
873,C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(ON(=O)(=O))(C)C(=O)
877,C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(OO)(C)C(=O)
880,C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(OO)(C)C(=O)
888,C(=O)(N(=O)(=O))C(O)(C(=O)(OO))OOC(=O)C(O)C(=O)
894,C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(=O)
896,C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(O)C(=O)
900,C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)
901,C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(=O)
905,C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(O)C(=O)
907,C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(ON(=O)(=O))C(=O)
909,C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(OO)C(=O)
910,C(=O)(N(=O)(=O))C(O)(C(ON(=O)(=O)))OOC(=O)C(=O)
912,C(=O)(N(=O)(=O))C(O)(C(OO))OOC(=O)
915,C(=O)(N(=O)(=O))C(O)(O)C(=O)
917,C(=O)(N(=O)(=O))C(O)(O)C(=O)C(=O)
919,C(=O)(N(=O)(=O))C(O)(O)C(=O)C(O)C(=O)
927,C(=O)(N(=O)(=O))C(O)(OO)C(=O)C(=O)
936,C(=O)(N(=O)(=O))C(O)(OO)C(O)(C)C(=O)C(ON(=O)(=O))C(=O)(OON(=O)(=O))
943,C(=O)(N(=O)(=O))C(O)(OO)C(O)C(=O)(OON(=O)(=O))
945,C(=O)(N(=O)(=O))C(O)(OO)C(ON(=O)(=O))C(=O)(OO)
947,C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O)
949,C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O)(OON(=O)(=O))
952,C(=O)(N(=O)(=O))C(O)C(=O)(O)
953,C(=O)(N(=O)(=O))C(O)C(=O)(OO)
955,C(=O)(N(=O)(=O))C(O)C(=O)C(=O)
961,C(=O)(N(=O)(=O))C(O)C(O)C(=O)(O)
962,C(=O)(N(=O)(=O))C(O)C(O)C(=O)(OO)
964,C(=O)(N(=O)(=O))C(O)C(O)C(=O)C(=O)(OON(=O)(=O))
971,C(=O)(N(=O)(=O))C(O)C(OO)(C(=O)(OO))C(=O)
974,C(=O)(N(=O)(=O))C(O)C(OO)(C(O))C(=O)(OO)
975,C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O)
977,C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O)(OON(=O)(=O))
980,C(=O)(N(=O)(=O))C(O)C(OO)(C)C(=O)(OO)
983,C(=O)(N(=O)(=O))C(O)C(OO)C(=O)(O)
988,C(=O)(N(=O)(=O))C(O)OOC(=O)
989,C(=O)(N(=O)(=O))C(O)OOC(=O)C(=O)
991,C(=O)(N(=O)(=O))C(O)OOC(=O)C(=O)C(=O)C(ON(=O)(=O))
993,C(=O)(N(=O)(=O))C(O)OOC(=O)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))
995,C(=O)(N(=O)(=O))C(O)OOC(=O)C(OO)(C)C(=O)(O)
997,C(=O)(N(=O)(=O))C(O)OOC(=O)C(OO)(C)C(=O)(OON(=O)(=O))
999,C(=O)(N(=O)(=O))C(ON(=O)(=O))(OO)C(=O)
1004,C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)(C(=O)(OO))C(=O)
1005,C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)(O)
1006,C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)C(=O)(OO)
1015,C(=O)(N(=O)(=O))C(OO)(C(=O)(O))OC(=O)
1017,C(=O)(N(=O)(=O))C(OO)(C(=O)(O))OOC(=O)
1023,C(=O)(N(=O)(=O))C(OO)(C(=O))OC(=O)C(=O)
1024,C(=O)(N(=O)(=O))C(OO)(C(=O))OOC(=O)
1027,C(=O)(N(=O)(=O))C(OO)(C(=O))OOC(=O)C(O)C(=O)
1030,C(=O)(N(=O)(=O))C(OO)(C(ON(=O)(=O)))OC(=O)C(O)C(=O)
1033,C(=O)(N(=O)(=O))C(OO)(C(OO))OC(=O)
1036,C(=O)(N(=O)(=O))C(OO)(C(OO))OC(=O)C(ON(=O)(=O))C(=O)
1040,C(=O)(N(=O)(=O))C(OO)=C(C)C(=O)
1044,C(=O)(N(=O)(=O))C(OO)C(=O)(O)
1047,C(=O)(N(=O)(=O))C(OO)C(=O)C(=O)(O)
1051,C(=O)(N(=O)(=O))C(OO)C(=O)C(OO)
1053,C(=O)(N(=O)(=O))C(OO)C(C(=O))C(=O)
1056,C(=O)(N(=O)(=O))C(OO)C(O)(C(=O)(OO))C(=O)
1060,C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)
1061,C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(O)
1062,C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(OO)
1063,C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(OON(=O)(=O))
1067,C(=O)(N(=O)(=O))C(OO)C(O)C(=O)(OO)
1069,C(=O)(N(=O)(=O))C(OO)C(O)C(=O)C(=O)(OO)
1074,C(=O)(N(=O)(=O))C(OO)OC(=O)
1075,C(=O)(N(=O)(=O))C(OO)OC(=O)(O)
1080,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(=O)C(=O)(O)
1087,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)(C)C(=O)(O)
1088,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)(C)C(=O)(OO)
1090,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)C(=O)(O)
1091,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)C(=O)(OO)
1096,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(ON(=O)(=O))C(=O)(OO)
1098,C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(OO)(C)C(=O)(O)
1102,C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(=O))=CC(=O)(O)
1104,C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(O))C(=O)C(=O)(O)
1105,C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(ON(=O)(=O)))C(=O)C(=O)(O)
1107,C(=O)(N(=O)(=O))C(OO)OC(=O)C(C)C(=O)
1118,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(O))C(=O)
1121,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(O))C(ON(=O)(=O))C(=O)(O)
1127,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(OO))C(=O)C(=O)(O)
1129,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(=O)(O)
1132,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(=O)C(=O)(O)
1136,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(O)C(=O)(O)
1137,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(O)C(=O)(OO)
1142,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)
1145,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)C(=O)(O)
1148,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)C(OO)
1149,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(O)(C(=O)(O))C(ON(=O)(=O))
1151,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(O)(C)C(=O)(O)
1160,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(ON(=O)(=O))C(=O)(O)
1162,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(OO)(C(O))C(=O)(O)
1166,C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(OO)C(=O)(OO)
1169,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C(O))C(=O)C(=O)(O)
1174,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C(OO))C(=O)C(=O)(O)
1175,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(=O)
1176,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(=O)(O)
1183,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(O)C(=O)(OO)
1189,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(=O)C(=O)
1195,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)(C)C(=O)(O)
1198,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)C(=O)(O)
1199,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)C(=O)(OO)
1203,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)(OO)
1204,C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(O)
1208,C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)
1216,C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)C(O)(C)C(=O)(O)
1217,C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)C(O)(C)C(=O)(OO)
1222,C(=O)(N(=O)(=O))C(OO)OC(=O)C=C(C(=O)(O))C(=O)
1227,C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)
1228,C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)(O)
1229,C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)(OO)
1238,C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(O)C(ON(=O)(=O))C(=O)(O)
1242,C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(OO)C(O)C(=O)(O)
1243,C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(OO)C(ON(=O)(=O))C(=O)(O)
1245,C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C=CC(=O)(OO)
1246,C(=O)(N(=O)(=O))C1(C(=O)(OO))OC1C(O)C(=O)
1247,C(=O)(N(=O)(=O))C1(C(=O)(OO))OC1C=CC(=O)(OO)
1251,C(=O)(N(=O)(=O))C1(C(ON(=O)(=O)))OC1C(ON(=O)(=O))C(OO)C(=O)(OO)
1252,C(=O)(N(=O)(=O))C1(C(ON(=O)(=O)))OC1C(OO)C(O)C(=O)(OO)
1255,C(=O)(N(=O)(=O))C1(C(OO))OC1(ON(=O)(=O))C=CC(=O)(OO)
1256,C(=O)(N(=O)(=O))C1(C(OO))OC1(OO)C(=O)
1267,C(=O)(N(=O)(=O))C1(C(OO))OC1C(OO)C(O)C(=O)(OO)
1273,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(=O)
1274,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(ON(=O)(=O))C(O)C(=O)
1275,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(OO)
1276,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(OO)C(O)C(=O)
1277,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))CC(=O)
1278,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))CC(=O)(O)
1279,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(OO))C(=O)
1283,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(OO))CC(=O)
1289,C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(OON(=O)(=O)))C(OO)C(O)C(=O)
1294,C(=O)(N(=O)(=O))C1(O)OC1(C(=O))C(OO)C(O)C(=O)
1298,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(=O)(OON(=O)(=O))
1300,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(O)C(ON(=O)(=O))C(=O)(O)
1303,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(O)C(OO)C(=O)(OO)
1307,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(OO)
1310,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(OO)C(O)C(=O)(O)
1311,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(OO)C(O)C(=O)(OO)
1313,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C=CC(=O)(O)
1314,C(=O)(N(=O)(=O))C1(O)OC1(C(O))C=CC(=O)(OO)
1320,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(=O)C(O)C(=O)(O)
1329,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(O)C(OO)C(=O)(OO)
1335,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(OO)C(=O)C(=O)
1336,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(OO)C(O)C(=O)
1337,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(OO)C(O)C(=O)(OO)
1340,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C=CC(=O)(OO)
1341,C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))CC(=O)(OO)
1343,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(=O)(OO)
1348,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(=O)C(O)C(=O)(OON(=O)(=O))
1354,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(ON(=O)(=O))C(=O)
1357,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(OO)
1362,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C=CC(=O)
1363,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C=CC(=O)(O)
1365,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))CC(=O)
1366,C(=O)(N(=O)(=O))C1(O)OC1(C(OO))CC(=O)(O)
1369,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)
1372,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(=O)(O)
1376,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(=O)C(=O)(OON(=O)(=O))
1379,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(O)C(=O)(OO)
1380,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(O)C(=O)(OON(=O)(=O))
1381,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(ON(=O)(=O))C(=O)(O)
1384,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(OO)C(=O)
1386,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(OO)C(=O)(OO)
1387,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(OO)C(=O)(OON(=O)(=O))
1388,C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)CC(=O)
1389,C(=O)(N(=O)(=O))C1(O)OC1(C)C(O)C(=O)
1391,C(=O)(N(=O)(=O))C1(O)OC1(C)C(O)C(=O)(OO)
1393,C(=O)(N(=O)(=O))C1(O)OC1(C)C(O)C(=O)C(=O)
1397,C(=O)(N(=O)(=O))C1(O)OC1(C)C(O)C(ON(=O)(=O))C(=O)(OO)
1402,C(=O)(N(=O)(=O))C1(O)OC1(C)C(ON(=O)(=O))C(=O)(OO)
1404,C(=O)(N(=O)(=O))C1(O)OC1(C)C(ON(=O)(=O))C(O)C(=O)
1410,C(=O)(N(=O)(=O))C1(O)OC1(C)C(OO)
1413,C(=O)(N(=O)(=O))C1(O)OC1(C)C(OO)C(=O)(OO)
1414,C(=O)(N(=O)(=O))C1(O)OC1(C)C(OO)C(=O)(OON(=O)(=O))
1421,C(=O)(N(=O)(=O))C1(O)OC1(C)C(OO)C(ON(=O)(=O))C(=O)(OO)
1424,C(=O)(N(=O)(=O))C1(O)OC1(C)C=CC(=O)(O)
1426,C(=O)(N(=O)(=O))C1(O)OC1(C)CC(=O)
1430,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(C(=O)(OO))=CC(=O)
1432,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(O)(C)C(=O)(OO)
1438,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(O)C(OO)C(=O)
1439,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(O)C(OO)C(=O)(O)
1442,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(ON(=O)(=O))(C)C(OO)C(=O)(OO)
1448,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(OO)C(O)(C)C(=O)(O)
1449,C(=O)(N(=O)(=O))C1(O)OC1(N(=O)(=O))C(OO)C(O)C(=O)
1460,C(=O)(N(=O)(=O))C1(O)OC1(O)C(=O)C(=O)C(=O)
1461,C(=O)(N(=O)(=O))C1(O)OC1(O)C(=O)C(O)C(=O)
1465,C(=O)(N(=O)(=O))C1(O)OC1(O)C(=O)C(OO)C(=O)
1469,C(=O)(N(=O)(=O))C1(O)OC1(O)C(C(=O)(OO))=CC(=O)
1474,C(=O)(N(=O)(=O))C1(O)OC1(O)C(C(O))=CC(=O)(OON(=O)(=O))
1478,C(=O)(N(=O)(=O))C1(O)OC1(O)C(C(ON(=O)(=O)))=CC(=O)(OO)
1482,C(=O)(N(=O)(=O))C1(O)OC1(O)C(C(OO))=CC(=O)(OON(=O)(=O))
1490,C(=O)(N(=O)(=O))C1(O)OC1(O)C(O)C(ON(=O)(=O))C(=O)(O)
1494,C(=O)(N(=O)(=O))C1(O)OC1(O)C(O)C(OO)C(=O)(O)
1496,C(=O)(N(=O)(=O))C1(O)OC1(O)C(O)C(OO)C(=O)(OON(=O)(=O))
1504,C(=O)(N(=O)(=O))C1(O)OC1(O)C(ON(=O)(=O))C(O)C(=O)(O)
1507,C(=O)(N(=O)(=O))C1(O)OC1(O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)(OO)
1508,C(=O)(N(=O)(=O))C1(O)OC1(O)C(ON(=O)(=O))C(OO)
1512,C(=O)(N(=O)(=O))C1(O)OC1(O)C(OO)
1520,C(=O)(N(=O)(=O))C1(O)OC1(O)C(OO)C(O)C(=O)
1521,C(=O)(N(=O)(=O))C1(O)OC1(O)C(OO)C(O)C(=O)(O)
1522,C(=O)(N(=O)(=O))C1(O)OC1(O)C(OO)C(O)C(=O)(OO)
1525,C(=O)(N(=O)(=O))C1(O)OC1(O)C(OO)C(ON(=O)(=O))C(=O)(O)
1527,C(=O)(N(=O)(=O))C1(O)OC1(O)C(OO)C(ON(=O)(=O))C(=O)(OON(=O)(=O))
1529,C(=O)(N(=O)(=O))C1(O)OC1(O)C=C(C(OO))C(=O)
1535,C(=O)(N(=O)(=O))C1(O)OC1(O)CC(=O)C(=O)
1537,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(=O)C(OO)C(=O)
1541,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(C(=O))=CC(=O)(O)
1542,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(C(=O))=CC(=O)(OO)
1543,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(C(O))C(=O)(O)
1545,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(C)C(=O)(OO)
1547,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(O)C(OO)C(=O)
1548,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(O)C(OO)C(=O)(OO)
1549,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(O)C(OO)C(=O)(OON(=O)(=O))
1552,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C(OO)C(=O)
1558,C(=O)(N(=O)(=O))C1(O)OC1(ON(=O)(=O))C=C(C(O))C(=O)(O)
1560,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(=O)
1562,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(=O)(OO)
1565,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(=O)C(O)C(=O)
1566,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(=O)C(O)C(=O)(O)
1573,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(=O)CC(=O)
1577,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(C(=O)(OO))=CC(=O)
1585,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(C(OO))=CC(=O)
1586,C(=O)(N(=O)(=O))C1(O)OC1(OO)C(C(OO))C(=O)
